"duid","emrikandidatit","data","nrLike","nrReaction","nrKomente","nrShare","nrPosteve"
"","universumcollege","2017-10-31","68","70","1","0","1"
"","www.kolegjifama.eu","2017-10-31","25","25","5","2","1"
"","akademia.evolucion","2017-10-31","0","0","0","0","0"
"","kolegjidardania","2017-10-31","0","0","0","0","0"
"","UGJFA","2017-10-31","0","0","0","0","0"
"","universitetiiliria","2017-10-31","0","0","0","0","0"
"","366223313437608","2017-10-31","0","0","0","0","0"
"","kolegjievropianjuridica","2017-10-31","0","0","0","0","0"
"","kolegjibiznesi","2017-10-31","0","0","0","0","0"
"","www.tempulli.org","2017-10-31","0","0","0","0","0"
"","AAB.edu","2017-10-30","151","154","17","13","2"
"","akademia.evolucion","2017-10-30","63","63","2","4","2"
"","kolegji.ispe","2017-10-30","26","26","0","0","1"
"","KolegjiGlobus","2017-10-30","5","5","0","0","1"
"","KolegjiUniversi","2017-10-30","63","63","0","4","1"
"","kugjilani","2017-10-30","17","17","0","1","1"
"","UniversitetiPrishtines","2017-10-30","69","70","1","1","1"
"","UniversitetiUBT","2017-10-30","77","80","1","15","2"
"","universumcollege","2017-10-30","85","86","0","0","4"
"","www.tempulli.org","2017-10-30","119","119","0","0","3"
"","Ibcmitrovica","2017-10-30","0","0","0","0","0"
"","kolegjidardania","2017-10-30","0","0","0","0","0"
"","UGJFA","2017-10-30","0","0","0","0","0"
"","universitetiiliria","2017-10-30","0","0","0","0","0"
"","KolegjiPjeterBudi","2017-10-30","0","0","0","0","0"
"","FakultetiIStudimeveIslameFsiPrishtine","2017-10-30","0","0","0","0","0"
"","RITinKosovo","2017-10-30","0","0","0","0","0"
"","366223313437608","2017-10-30","0","0","0","0","0"
"","www.kolegjifama.eu","2017-10-30","0","0","0","0","0"
"","kolegjievropianjuridica","2017-10-30","0","0","0","0","0"
"","kolegjibiznesi","2017-10-30","0","0","0","0","0"
"","RiinvestCollege","2017-10-30","0","0","0","0","0"
"","UniversitetiUBT","2017-10-29","46","46","0","3","1"
"","Ibcmitrovica","2017-10-29","0","0","0","0","0"
"","kugjilani","2017-10-29","0","0","0","0","0"
"","akademia.evolucion","2017-10-29","0","0","0","0","0"
"","kolegjidardania","2017-10-29","0","0","0","0","0"
"","UGJFA","2017-10-29","0","0","0","0","0"
"","UniversitetiPrishtines","2017-10-29","0","0","0","0","0"
"","kolegji.ispe","2017-10-29","0","0","0","0","0"
"","KolegjiGlobus","2017-10-29","0","0","0","0","0"
"","universitetiiliria","2017-10-29","0","0","0","0","0"
"","KolegjiPjeterBudi","2017-10-29","0","0","0","0","0"
"","FakultetiIStudimeveIslameFsiPrishtine","2017-10-29","0","0","0","0","0"
"","RITinKosovo","2017-10-29","0","0","0","0","0"
"","366223313437608","2017-10-29","0","0","0","0","0"
"","universumcollege","2017-10-29","0","0","0","0","0"
"","AAB.edu","2017-10-29","0","0","0","0","0"
"","www.kolegjifama.eu","2017-10-29","0","0","0","0","0"
"","kolegjievropianjuridica","2017-10-29","0","0","0","0","0"
"","kolegjibiznesi","2017-10-29","0","0","0","0","0"
"","RiinvestCollege","2017-10-29","0","0","0","0","0"
"","KolegjiUniversi","2017-10-29","0","0","0","0","0"
"","www.tempulli.org","2017-10-29","0","0","0","0","0"
"","AAB.edu","2017-10-28","202","203","15","13","1"
"","UniversitetiUBT","2017-10-28","238","238","1","1","8"
"","Ibcmitrovica","2017-10-28","0","0","0","0","0"
"","kugjilani","2017-10-28","0","0","0","0","0"
"","akademia.evolucion","2017-10-28","0","0","0","0","0"
"","kolegjidardania","2017-10-28","0","0","0","0","0"
"","UGJFA","2017-10-28","0","0","0","0","0"
"","UniversitetiPrishtines","2017-10-28","0","0","0","0","0"
"","kolegji.ispe","2017-10-28","0","0","0","0","0"
"","KolegjiGlobus","2017-10-28","0","0","0","0","0"
"","universitetiiliria","2017-10-28","0","0","0","0","0"
"","KolegjiPjeterBudi","2017-10-28","0","0","0","0","0"
"","FakultetiIStudimeveIslameFsiPrishtine","2017-10-28","0","0","0","0","0"
"","RITinKosovo","2017-10-28","0","0","0","0","0"
"","366223313437608","2017-10-28","0","0","0","0","0"
"","universumcollege","2017-10-28","0","0","0","0","0"
"","www.kolegjifama.eu","2017-10-28","0","0","0","0","0"
"","kolegjievropianjuridica","2017-10-28","0","0","0","0","0"
"","kolegjibiznesi","2017-10-28","0","0","0","0","0"
"","RiinvestCollege","2017-10-28","0","0","0","0","0"
"","KolegjiUniversi","2017-10-28","0","0","0","0","0"
"","www.tempulli.org","2017-10-28","0","0","0","0","0"
"","FakultetiIStudimeveIslameFsiPrishtine","2017-10-27","25","25","1","0","1"
"","kolegji.ispe","2017-10-27","28","28","0","0","1"
"","RiinvestCollege","2017-10-27","18","18","0","3","1"
"","UniversitetiPrishtines","2017-10-27","129","133","0","6","3"
"","UniversitetiUBT","2017-10-27","260","260","1","26","5"
"","universumcollege","2017-10-27","115","115","0","6","3"
"","www.kolegjifama.eu","2017-10-27","26","26","1","1","3"
"","Ibcmitrovica","2017-10-27","0","0","0","0","0"
"","kugjilani","2017-10-27","0","0","0","0","0"
"","akademia.evolucion","2017-10-27","0","0","0","0","0"
"","kolegjidardania","2017-10-27","0","0","0","0","0"
"","UGJFA","2017-10-27","0","0","0","0","0"
"","KolegjiGlobus","2017-10-27","0","0","0","0","0"
"","universitetiiliria","2017-10-27","0","0","0","0","0"
"","KolegjiPjeterBudi","2017-10-27","0","0","0","0","0"
"","RITinKosovo","2017-10-27","0","0","0","0","0"
"","366223313437608","2017-10-27","0","0","0","0","0"
"","AAB.edu","2017-10-27","0","0","0","0","0"
"","kolegjievropianjuridica","2017-10-27","0","0","0","0","0"
"","kolegjibiznesi","2017-10-27","0","0","0","0","0"
"","KolegjiUniversi","2017-10-27","0","0","0","0","0"
"","www.tempulli.org","2017-10-27","0","0","0","0","0"
"","FakultetiIStudimeveIslameFsiPrishtine","2017-10-26","122","122","31","1","1"
"","Ibcmitrovica","2017-10-26","17","17","0","0","1"
"","KolegjiPjeterBudi","2017-10-26","18","18","0","1","1"
"","KolegjiUniversi","2017-10-26","128","128","1","4","1"
"","kugjilani","2017-10-26","4","4","1","1","2"
"","RiinvestCollege","2017-10-26","73","73","0","1","1"
"","RITinKosovo","2017-10-26","9","9","0","0","1"
"","universitetiiliria","2017-10-26","144","145","0","10","1"
"","UniversitetiPrishtines","2017-10-26","79","79","5","2","4"
"","UniversitetiUBT","2017-10-26","3069","3076","34","49","7"
"","universumcollege","2017-10-26","119","119","0","4","4"
"","akademia.evolucion","2017-10-26","0","0","0","0","0"
"","kolegjidardania","2017-10-26","0","0","0","0","0"
"","UGJFA","2017-10-26","0","0","0","0","0"
"","kolegji.ispe","2017-10-26","0","0","0","0","0"
"","KolegjiGlobus","2017-10-26","0","0","0","0","0"
"","366223313437608","2017-10-26","0","0","0","0","0"
"","AAB.edu","2017-10-26","0","0","0","0","0"
"","www.kolegjifama.eu","2017-10-26","0","0","0","0","0"
"","kolegjievropianjuridica","2017-10-26","0","0","0","0","0"
"","kolegjibiznesi","2017-10-26","0","0","0","0","0"
"","www.tempulli.org","2017-10-26","0","0","0","0","0"
"","AAB.edu","2017-10-25","279","283","8","50","3"
"","Ibcmitrovica","2017-10-25","15","15","0","2","1"
"","kolegji.ispe","2017-10-25","119","119","7","8","1"
"","KolegjiUniversi","2017-10-25","107","107","0","4","2"
"","kugjilani","2017-10-25","8","8","0","0","1"
"","RiinvestCollege","2017-10-25","110","110","2","4","1"
"","RITinKosovo","2017-10-25","100","101","0","6","3"
"","UniversitetiPrishtines","2017-10-25","74","74","1","1","4"
"","UniversitetiUBT","2017-10-25","221","223","1","8","3"
"","universumcollege","2017-10-25","18","18","0","0","1"
"","www.kolegjifama.eu","2017-10-25","9","9","0","0","1"
"","akademia.evolucion","2017-10-25","0","0","0","0","0"
"","kolegjidardania","2017-10-25","0","0","0","0","0"
"","UGJFA","2017-10-25","0","0","0","0","0"
"","KolegjiGlobus","2017-10-25","0","0","0","0","0"
"","universitetiiliria","2017-10-25","0","0","0","0","0"
"","KolegjiPjeterBudi","2017-10-25","0","0","0","0","0"
"","FakultetiIStudimeveIslameFsiPrishtine","2017-10-25","0","0","0","0","0"
"","366223313437608","2017-10-25","0","0","0","0","0"
"","kolegjievropianjuridica","2017-10-25","0","0","0","0","0"
"","kolegjibiznesi","2017-10-25","0","0","0","0","0"
"","www.tempulli.org","2017-10-25","0","0","0","0","0"
"","AAB.edu","2017-10-24","206","209","26","4","2"
"","kolegji.ispe","2017-10-24","48","48","0","4","1"
"","kolegjibiznesi","2017-10-24","36","36","0","0","1"
"","RiinvestCollege","2017-10-24","144","144","0","3","2"
"","RITinKosovo","2017-10-24","95","97","0","12","2"
"","UniversitetiPrishtines","2017-10-24","183","184","27","5","8"
"","UniversitetiUBT","2017-10-24","5383","5405","52","85","6"
"","universumcollege","2017-10-24","136","136","3","5","2"
"","www.kolegjifama.eu","2017-10-24","37","37","3","2","2"
"","Ibcmitrovica","2017-10-24","0","0","0","0","0"
"","kugjilani","2017-10-24","0","0","0","0","0"
"","akademia.evolucion","2017-10-24","0","0","0","0","0"
"","kolegjidardania","2017-10-24","0","0","0","0","0"
"","UGJFA","2017-10-24","0","0","0","0","0"
"","KolegjiGlobus","2017-10-24","0","0","0","0","0"
"","universitetiiliria","2017-10-24","0","0","0","0","0"
"","KolegjiPjeterBudi","2017-10-24","0","0","0","0","0"
"","FakultetiIStudimeveIslameFsiPrishtine","2017-10-24","0","0","0","0","0"
"","366223313437608","2017-10-24","0","0","0","0","0"
"","kolegjievropianjuridica","2017-10-24","0","0","0","0","0"
"","KolegjiUniversi","2017-10-24","0","0","0","0","0"
"","www.tempulli.org","2017-10-24","0","0","0","0","0"
"","AAB.edu","2017-10-23","140","140","2","0","1"
"","Ibcmitrovica","2017-10-23","5","5","0","0","1"
"","kolegjidardania","2017-10-23","64","64","0","0","1"
"","RiinvestCollege","2017-10-23","54","54","0","0","1"
"","RITinKosovo","2017-10-23","22","22","0","0","1"
"","UniversitetiPrishtines","2017-10-23","96","98","2","1","2"
"","UniversitetiUBT","2017-10-23","760","764","6","14","4"
"","universumcollege","2017-10-23","38","38","0","0","1"
"","www.tempulli.org","2017-10-23","8","8","0","0","1"
"","kugjilani","2017-10-23","0","0","0","0","0"
"","akademia.evolucion","2017-10-23","0","0","0","0","0"
"","UGJFA","2017-10-23","0","0","0","0","0"
"","kolegji.ispe","2017-10-23","0","0","0","0","0"
"","KolegjiGlobus","2017-10-23","0","0","0","0","0"
"","universitetiiliria","2017-10-23","0","0","0","0","0"
"","KolegjiPjeterBudi","2017-10-23","0","0","0","0","0"
"","FakultetiIStudimeveIslameFsiPrishtine","2017-10-23","0","0","0","0","0"
"","366223313437608","2017-10-23","0","0","0","0","0"
"","www.kolegjifama.eu","2017-10-23","0","0","0","0","0"
"","kolegjievropianjuridica","2017-10-23","0","0","0","0","0"
"","kolegjibiznesi","2017-10-23","0","0","0","0","0"
"","KolegjiUniversi","2017-10-23","0","0","0","0","0"
"","Ibcmitrovica","2017-10-22","0","0","0","0","0"
"","kugjilani","2017-10-22","0","0","0","0","0"
"","akademia.evolucion","2017-10-22","0","0","0","0","0"
"","UniversitetiUBT","2017-10-22","0","0","0","0","0"
"","kolegjidardania","2017-10-22","0","0","0","0","0"
"","UGJFA","2017-10-22","0","0","0","0","0"
"","UniversitetiPrishtines","2017-10-22","0","0","0","0","0"
"","kolegji.ispe","2017-10-22","0","0","0","0","0"
"","KolegjiGlobus","2017-10-22","0","0","0","0","0"
"","universitetiiliria","2017-10-22","0","0","0","0","0"
"","KolegjiPjeterBudi","2017-10-22","0","0","0","0","0"
"","FakultetiIStudimeveIslameFsiPrishtine","2017-10-22","0","0","0","0","0"
"","RITinKosovo","2017-10-22","0","0","0","0","0"
"","366223313437608","2017-10-22","0","0","0","0","0"
"","universumcollege","2017-10-22","0","0","0","0","0"
"","AAB.edu","2017-10-22","0","0","0","0","0"
"","www.kolegjifama.eu","2017-10-22","0","0","0","0","0"
"","kolegjievropianjuridica","2017-10-22","0","0","0","0","0"
"","kolegjibiznesi","2017-10-22","0","0","0","0","0"
"","RiinvestCollege","2017-10-22","0","0","0","0","0"
"","KolegjiUniversi","2017-10-22","0","0","0","0","0"
"","www.tempulli.org","2017-10-22","0","0","0","0","0"
"","AAB.edu","2017-10-21","198","206","10","4","2"
"","kolegjibiznesi","2017-10-21","51","51","2","2","1"
"","kolegjievropianjuridica","2017-10-21","299","300","3","0","3"
"","RITinKosovo","2017-10-21","70","72","0","0","1"
"","universumcollege","2017-10-21","34","34","0","0","1"
"","www.tempulli.org","2017-10-21","10","10","0","0","1"
"","Ibcmitrovica","2017-10-21","0","0","0","0","0"
"","kugjilani","2017-10-21","0","0","0","0","0"
"","akademia.evolucion","2017-10-21","0","0","0","0","0"
"","UniversitetiUBT","2017-10-21","0","0","0","0","0"
"","kolegjidardania","2017-10-21","0","0","0","0","0"
"","UGJFA","2017-10-21","0","0","0","0","0"
"","UniversitetiPrishtines","2017-10-21","0","0","0","0","0"
"","kolegji.ispe","2017-10-21","0","0","0","0","0"
"","KolegjiGlobus","2017-10-21","0","0","0","0","0"
"","universitetiiliria","2017-10-21","0","0","0","0","0"
"","KolegjiPjeterBudi","2017-10-21","0","0","0","0","0"
"","FakultetiIStudimeveIslameFsiPrishtine","2017-10-21","0","0","0","0","0"
"","366223313437608","2017-10-21","0","0","0","0","0"
"","www.kolegjifama.eu","2017-10-21","0","0","0","0","0"
"","RiinvestCollege","2017-10-21","0","0","0","0","0"
"","KolegjiUniversi","2017-10-21","0","0","0","0","0"
"","AAB.edu","2017-10-20","71","72","0","0","1"
"","FakultetiIStudimeveIslameFsiPrishtine","2017-10-20","133","133","0","2","1"
"","KolegjiPjeterBudi","2017-10-20","4","4","0","1","1"
"","KolegjiUniversi","2017-10-20","37","37","1","3","1"
"","RiinvestCollege","2017-10-20","19","20","0","4","1"
"","RITinKosovo","2017-10-20","10","10","0","0","2"
"","universitetiiliria","2017-10-20","463","466","1","25","3"
"","UniversitetiPrishtines","2017-10-20","94","95","7","0","2"
"","UniversitetiUBT","2017-10-20","245","248","16","11","3"
"","universumcollege","2017-10-20","42","42","0","0","2"
"","Ibcmitrovica","2017-10-20","0","0","0","0","0"
"","kugjilani","2017-10-20","0","0","0","0","0"
"","akademia.evolucion","2017-10-20","0","0","0","0","0"
"","kolegjidardania","2017-10-20","0","0","0","0","0"
"","UGJFA","2017-10-20","0","0","0","0","0"
"","kolegji.ispe","2017-10-20","0","0","0","0","0"
"","KolegjiGlobus","2017-10-20","0","0","0","0","0"
"","366223313437608","2017-10-20","0","0","0","0","0"
"","www.kolegjifama.eu","2017-10-20","0","0","0","0","0"
"","kolegjievropianjuridica","2017-10-20","0","0","0","0","0"
"","kolegjibiznesi","2017-10-20","0","0","0","0","0"
"","www.tempulli.org","2017-10-20","0","0","0","0","0"
"","AAB.edu","2017-10-19","28","29","0","0","1"
"","kolegji.ispe","2017-10-19","42","42","0","3","1"
"","kolegjidardania","2017-10-19","35","35","0","0","1"
"","RiinvestCollege","2017-10-19","28","28","0","1","1"
"","UniversitetiPrishtines","2017-10-19","106","107","3","1","4"
"","UniversitetiUBT","2017-10-19","445","449","33","17","3"
"","universumcollege","2017-10-19","21","21","0","0","2"
"","Ibcmitrovica","2017-10-19","0","0","0","0","0"
"","kugjilani","2017-10-19","0","0","0","0","0"
"","akademia.evolucion","2017-10-19","0","0","0","0","0"
"","UGJFA","2017-10-19","0","0","0","0","0"
"","KolegjiGlobus","2017-10-19","0","0","0","0","0"
"","universitetiiliria","2017-10-19","0","0","0","0","0"
"","KolegjiPjeterBudi","2017-10-19","0","0","0","0","0"
"","FakultetiIStudimeveIslameFsiPrishtine","2017-10-19","0","0","0","0","0"
"","RITinKosovo","2017-10-19","0","0","0","0","0"
"","366223313437608","2017-10-19","0","0","0","0","0"
"","www.kolegjifama.eu","2017-10-19","0","0","0","0","0"
"","kolegjievropianjuridica","2017-10-19","0","0","0","0","0"
"","kolegjibiznesi","2017-10-19","0","0","0","0","0"
"","KolegjiUniversi","2017-10-19","0","0","0","0","0"
"","www.tempulli.org","2017-10-19","0","0","0","0","0"
"","AAB.edu","2017-10-18","323","331","5","4","2"
"","kolegji.ispe","2017-10-18","61","61","3","1","1"
"","kolegjibiznesi","2017-10-18","70","70","0","1","1"
"","kolegjidardania","2017-10-18","147","147","3","8","2"
"","kolegjievropianjuridica","2017-10-18","27","27","1","0","1"
"","KolegjiPjeterBudi","2017-10-18","386","386","63","5","2"
"","KolegjiUniversi","2017-10-18","117","117","0","3","1"
"","kugjilani","2017-10-18","19","19","0","0","1"
"","RiinvestCollege","2017-10-18","92","92","0","1","1"
"","UniversitetiPrishtines","2017-10-18","53","53","0","0","1"
"","UniversitetiUBT","2017-10-18","189","189","10","10","2"
"","universumcollege","2017-10-18","61","61","0","0","4"
"","Ibcmitrovica","2017-10-18","0","0","0","0","0"
"","akademia.evolucion","2017-10-18","0","0","0","0","0"
"","UGJFA","2017-10-18","0","0","0","0","0"
"","KolegjiGlobus","2017-10-18","0","0","0","0","0"
"","universitetiiliria","2017-10-18","0","0","0","0","0"
"","FakultetiIStudimeveIslameFsiPrishtine","2017-10-18","0","0","0","0","0"
"","RITinKosovo","2017-10-18","0","0","0","0","0"
"","366223313437608","2017-10-18","0","0","0","0","0"
"","www.kolegjifama.eu","2017-10-18","0","0","0","0","0"
"","www.tempulli.org","2017-10-18","0","0","0","0","0"
"","AAB.edu","2017-10-17","45","46","0","0","1"
"","FakultetiIStudimeveIslameFsiPrishtine","2017-10-17","113","114","3","1","1"
"","kolegjidardania","2017-10-17","83","84","6","2","1"
"","kolegjievropianjuridica","2017-10-17","6","6","0","0","1"
"","KolegjiGlobus","2017-10-17","45","45","4","5","1"
"","RiinvestCollege","2017-10-17","71","73","7","12","1"
"","UniversitetiPrishtines","2017-10-17","69","69","0","2","3"
"","UniversitetiUBT","2017-10-17","245","245","6","6","3"
"","universumcollege","2017-10-17","45","46","0","0","2"
"","Ibcmitrovica","2017-10-17","0","0","0","0","0"
"","kugjilani","2017-10-17","0","0","0","0","0"
"","akademia.evolucion","2017-10-17","0","0","0","0","0"
"","UGJFA","2017-10-17","0","0","0","0","0"
"","kolegji.ispe","2017-10-17","0","0","0","0","0"
"","universitetiiliria","2017-10-17","0","0","0","0","0"
"","KolegjiPjeterBudi","2017-10-17","0","0","0","0","0"
"","RITinKosovo","2017-10-17","0","0","0","0","0"
"","366223313437608","2017-10-17","0","0","0","0","0"
"","www.kolegjifama.eu","2017-10-17","0","0","0","0","0"
"","kolegjibiznesi","2017-10-17","0","0","0","0","0"
"","KolegjiUniversi","2017-10-17","0","0","0","0","0"
"","www.tempulli.org","2017-10-17","0","0","0","0","0"
"","AAB.edu","2017-10-16","270","272","26","3","3"
"","kolegji.ispe","2017-10-16","33","33","1","1","1"
"","kolegjibiznesi","2017-10-16","100","100","1","9","1"
"","kolegjidardania","2017-10-16","48","48","0","0","2"
"","KolegjiUniversi","2017-10-16","186","186","5","21","1"
"","RiinvestCollege","2017-10-16","47","47","1","0","1"
"","RITinKosovo","2017-10-16","44","45","1","1","2"
"","UniversitetiPrishtines","2017-10-16","120","120","9","5","4"
"","UniversitetiUBT","2017-10-16","1123","1127","10","22","5"
"","universumcollege","2017-10-16","227","228","36","6","5"
"","Ibcmitrovica","2017-10-16","0","0","0","0","0"
"","kugjilani","2017-10-16","0","0","0","0","0"
"","akademia.evolucion","2017-10-16","0","0","0","0","0"
"","UGJFA","2017-10-16","0","0","0","0","0"
"","KolegjiGlobus","2017-10-16","0","0","0","0","0"
"","universitetiiliria","2017-10-16","0","0","0","0","0"
"","KolegjiPjeterBudi","2017-10-16","0","0","0","0","0"
"","FakultetiIStudimeveIslameFsiPrishtine","2017-10-16","0","0","0","0","0"
"","366223313437608","2017-10-16","0","0","0","0","0"
"","www.kolegjifama.eu","2017-10-16","0","0","0","0","0"
"","kolegjievropianjuridica","2017-10-16","0","0","0","0","0"
"","www.tempulli.org","2017-10-16","0","0","0","0","0"
